,text,url,text_len,text_word_count
12591,Did you come from Tilted Towers? because I would Tilt you over!,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,63,12
12592,"Do you play Fortnite, I want you in my fort tonight",https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,51,11
12593,Do you wanna see my tilted tower,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,32,7
12594,Do you want to be lonely like lonely lodge or all action like tilted towers,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,75,15
12595,Fancy some pump action?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,23,4
12596,Get in my ATK.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,14,4
12597,Girl are you a legendary?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,25,5
12598,Girl are you a Scar? You are Golden.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,36,8
12599,Girl are you a supply drop? You are an angel that fell from the sky and saved me.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,81,18
12600,Girl are you victory royal? You are my only one out of 100.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,59,13
12601,"Hey babe, want me to grease up your grove tonight?",https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,50,10
12602,Hey girl wanna play doubles?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,28,5
12603,How many bucks to see your V,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,28,7
12604,I am no grappler but I could still reel you in.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,47,11
12605,I can explore your shifty with my clocktower.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,45,8
12606,"I just survived Titled Towers, so I'm totally looted up right now.",https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,66,12
12607,I love you by Default!,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,22,5
12608,I promise I ain't no double-pump chump.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,39,7
12609,I wanna jump in your rift and show you a whole new world.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,57,13
12610,I want my shifty shaft to visit your moisty mire,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,48,10
12611,I want to land on you baby.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,27,7
12612,I would drop my gold scar for you.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,34,8
12613,I would love to harvest your materials.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,39,7
12614,I’ll show you how to have fun in pleasant park,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,46,10
12615,I’m gonna take u to pleasant park and shove my shifty shaft inside your dusty depot.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,84,16
12616,I'd jump off a floating bus for you.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,36,8
12617,"If we were the last 2 people on earth, I'd throw a boogie bomb down so we can dance together forever.",https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,101,21
12618,"If you are a default, I will carry you all night long.",https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,54,12
12619,"If you were a chest, I would loot you.",https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,38,9
12620,If your legs were a chest I'd open you right up,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,47,11
12621,Ill be the meteor to your Tilted Towers,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,39,8
12622,I'll make you wet like a shield potion if you go out with me.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,61,14
12623,Is your name Mire? Because I'm making you Moisty.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,49,9
12624,Let's spend the night in my fort and have a pleasant time.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,58,12
12625,My health is low and I have no shield and no weapon. The only cure is for me to chug on those jugs of yours and for you to give me a little pump action.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,152,35
12626,My health is low and I have no shield and no weapon. The only cure is for me to chug on those jugs of yours.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,108,25
12627,my lodge is lonely without you.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,31,6
12628,My mats is all wood for you.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,28,7
12629,My towers tilt for you.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,23,5
12630,No shockwave grenade is going to keeps you away from me.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,56,11
12631,"Once I’m done with you, you’re gonna need to abortnite.",https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,55,10
12632,The only solo win I desire is You.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,34,8
12633,Time to get some pump action.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,29,6
12634,Wanna feel my shifty shaft?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,27,5
12635,Want me to Grease up your Grove tonight?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,40,8
12636,Want to check out my pickaxe?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,29,6
12637,Want to Fortnite and Chill?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,27,5
12638,Would You like to rocket ride me?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,33,7
12639,You are as fine as a gold scar.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,31,8
12640,You are as rare as a purple RPG from a chest.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,45,11
12641,You ever been sprayed by a mini gun?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,36,8
12642,You got a jump pad? Cause I’ll jump right over to you.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,54,12
12643,You have built into my heart.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,29,6
12644,You just won the battle royal to my heart.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,42,9
12645,You turned my pants into a Moisty Mire.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,39,8
12646,You won my heart.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,17,4
12647,You'll be wailing at my woods.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,30,6
12648,Your chest is legendary.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,24,4
12649,Hey girl do you play Fortnite.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,30,6
12650,I got a bazooka in my pants and it's legendary.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,47,10
12651,I’ll be your duo queue tonight.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,31,6
12652,Are you an AD carry? Because I'm fired up and ready to serve.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,61,13
12653,Are you Cassiopeia? Because when I stare at you I get hard.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,59,12
12654,Are you Orianna? Because you can play with my balls.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,52,10
12655,Can I invade your jungle?,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,25,5
12656,Can I put my doran blade in your doran ring?,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,44,10
12657,Can I tap your dark spheres?,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,28,6
12658,"Damn, if being sexy was a crime, I'd have to call Sherif Caitlyn because you're guilty as charged.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,98,18
12659,Did I mention its mating season?,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,32,6
12660,Do you main Ahri? Because I find you charming.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,46,9
12661,Even if you were Singed I would still chase after you.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,54,11
12662,Fear not im coming.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,19,4
12663,For only $2.95 a minute I will leave you breathless.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,52,10
12664,Girl you turn my blasting wand into a needlessly large rod.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,59,11
12665,Girl you're like draven - spinning me around town.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,50,9
12666,"Girl, are you Irelia? Because I want to nerf you so hard.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,57,12
12667,"Girl, are you Nunu? Because on a scale of one to ten, you're an ABSOLUTE ZERO.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,78,16
12668,"Girl, is your name Ashe? Because your beauty stunned me from a distance!",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,72,13
12669,"Girl, your body is OP.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,22,5
12670,Hello dere.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,11,2
12671,"Hey babe, lemme destroy your inhibitor.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,39,6
12672,Hey babe. I bought the double penetration runes.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,48,8
12673,Hey baby is your name Taric because you stunned me from a mile away.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,68,14
12674,"Hey baby, I'm always on duty.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,29,6
12675,"Hey girl, wanna come back to my base and check out my Needlessly Large Rod?",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,75,15
12676,"Hey girl, you must be Ahri because you charmed me over here.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,60,12
12677,"I wish I'd worn my Mercury's Treads, because you just stunned me.",https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,65,12
12678,I'd like to put my mushroom in your bush.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,41,9
12679,I'm not sorry that I left my fuzzy cuffs at home,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,48,11
12680,If you were a Tidecaller I'd be your blessing.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,46,9
12681,If you're Nannie I'll be your tribbers.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,39,7
12682,Is your father Ziggs? Because you are a bomb.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,45,9
12683,Is your name Janna? Because you blow me away.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,45,9
12684,Is your name yorick? Because Evanescence isn't the only one who brings me to life,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,81,15
12685,It's not fun unless you run.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,28,6
12686,Lemme show you a double rainbow.,https://pickupline.net/video-game-related-pick-up-lines/league-of-legends-pick-up-lines/,32,6
